score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings,earn_date_raw_stale,earn_date_source,earn_date_lookup_error
6,True,45.16695957820739,False,False,False,True,0.3673515609996571,19255.0,19255.0,4931515675.0,4931.515675,21065.0,0.9140754806551152,-0.4173853212014452,0.1267385127427647,503.9398196217284,2.6171894033847227,-0.0600439345862826,-0.0859245193448848,21.85773382074645,22.405451880008105,28.537610821521763,,2,macd_sell_like;di_bear,False,False,True,False,False,False,True,False,False,7309.T,2026-09-04,True,,19255.0,28.766285,1.8721832,669.36,10284.784,1636499718144.0,1785220200.0,1793082600.0,1793082600.0,True,,,True,1793082600.0,2026-10-27,37.0,False,,
6,True,43.51630867143994,False,False,True,False,0.4843062806845563,2739.0,2739.0,4799522717.5,4799.5227175,2922.0,0.9373716632443532,-0.1922563605134835,0.1608534911670411,78.21590987205755,2.8556374542554783,-0.0626283367556468,-0.0626283367556468,20.84342527971496,25.9948788042532,22.46108707773244,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,5076.T,2026-09-04,True,,2739.0,10.672537,1.0518761,256.64,2603.919,692995948544.0,1794378600.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,48.0,False,,
6,True,48.29931972789115,False,False,True,False,0.4590286628935945,1838.5,1838.5,3811601560.0,3811.60156,1954.5,0.9406497825530826,-0.3462044477308794,0.1040487344684932,47.700542139239005,2.594535879207996,-0.0593502174469173,-0.0593502174469173,25.86443793956584,27.104137476446887,19.506468929918142,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,3405.T,2026-09-04,True,,1838.5,69.93153,0.7329887,26.29,2508.224,553934258176.0,1786084200.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,48.0,False,,
6,True,57.81865965834429,False,False,True,True,0.4571912419665821,2980.5,2980.5,3511469065.0,3511.469065,3277.98291015625,0.9092481814854642,-0.3489217231450731,0.0263226313020894,64.15817474724984,2.152597710023481,-0.0341866493843162,-0.0376170487568614,23.573963193165664,26.05451677836069,19.329990675744195,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,2897.T,2026-09-04,True,,2980.5,19.194359,1.6266813,155.28,1832.258,855577264128.0,1794378600.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,48.0,False,,
6,True,47.75757575757576,False,False,True,True,0.117963523677595,2822.0,2822.0,3369951907.5,3369.9519075,3087.0,0.9141561386459346,-0.3088608494516356,0.0657667797873444,57.89170593874858,2.051442449991091,-0.0512691208606488,-0.0512691208606488,10.380442221794072,20.51335319601272,24.788993283096342,,2,cross_sma25_down;macd_sell_like,False,True,True,False,False,False,False,False,False,2267.T,2026-09-04,True,,2822.0,18.904074,1.3502043,149.28,2090.054,809450733568.0,1794551400.0,1794551400.0,1794551400.0,True,,,True,1794551400.0,2026-11-13,50.0,False,,
6,True,53.11720698254364,False,False,True,True,0.4283279684525976,1758.5,1758.5,3287141292.5,3287.1412925,1931.0,0.910668047643708,-0.160715955386362,0.0050645131293314,26.677603087523785,1.5170658565552335,-0.0327282728272827,-0.0893319523562921,12.739081236701278,25.20455164494694,31.53967178587545,,0,,False,False,False,False,False,False,False,False,False,5938.T,2026-09-04,True,,1758.5,62.11586,0.7741182,28.31,2271.617,505732399104.0,1785479400.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
6,True,47.67616191904048,False,False,False,True,0.2800665396874481,4674.0,4674.0,3199349130.0,3199.34913,4844.0,0.9649050371593724,-0.1563022057622912,0.0913385233352499,106.1523367047044,2.2711240202119045,-0.0350949628406276,-0.0350949628406276,9.402726523436408,21.462111311372137,19.050179027339333,,0,,False,False,False,False,False,False,False,False,False,8253.T,2026-09-04,True,,4674.0,11.012676,0.8712571,424.42,5364.662,671299665920.0,1794551400.0,1794551400.0,1794551400.0,True,,,True,1794551400.0,2026-11-13,50.0,False,,
6,True,45.33106960950765,False,False,False,False,0.4231491274811834,1758.5,1758.5,2870278207.5,2870.2782075,1843.9962158203125,0.9536353626505252,-0.2177718984428522,0.1384664658265999,39.56049910239716,2.2496729657319965,-0.0153975363941769,-0.0153975363941769,27.64435001215361,23.91202475337361,16.274984952352057,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,6592.T,2026-09-04,True,,1758.5,14.285134,1.2322978,123.1,1427.009,418884976640.0,1786689000.0,1793341800.0,1793341800.0,True,,,True,1793341800.0,2026-10-30,40.0,False,,
6,True,39.86135181975737,False,False,True,False,0.4051778439538466,1828.5,1828.5,2848863875.0,2848.863875,1909.5,0.95758051846033,-0.1944518362492852,0.0955041505394942,44.8249229627188,2.451458734630506,-0.0424194815396701,-0.0424194815396701,30.14902173755901,26.76818292685593,21.124436640268627,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,4912.T,2026-09-04,True,,1828.5,17.856445,1.5204557,102.4,1202.6,505946767360.0,1793946600.0,1793946600.0,1793946600.0,True,,,True,1793946600.0,2026-11-06,45.0,False,,
6,True,37.77239709443099,False,False,True,True,0.3812130155260984,2108.5,2108.5,2812890807.5,2812.8908075,2354.0,0.8957094307561597,-0.2483848492455304,0.0637423264652408,50.66041867891608,2.4026757732471467,-0.0529979788906355,-0.1042905692438402,13.030328807973111,21.385145101648707,32.004553220722514,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,2871.T,2026-09-04,True,,2108.5,19.608482,1.8345982,107.53,1149.298,528426467328.0,1794292200.0,1794292200.0,1794292200.0,True,,,True,1794292200.0,2026-11-10,47.0,False,,
