score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings,signal_date,name,is_used,excluded_reason
8,True,50.14577259475219,False,False,True,False,0.305749409351823,891.0,891.0,454139165.0,454.139165,1069.0,0.833489242282507,-0.4151670951156813,0.078033405726523,38.24826014028682,4.29273402247888,-0.0611169652265543,-0.0611169652265543,20.595719996524632,20.432010962389857,20.16717764057353,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,2158.T,,891.0,127.46781,9.457595,6.99,94.21,34910720000.0,1771223400.0,1778740200.0,1778740200.0,True,,,True,1778740200.0,2026-05-14,50.0,2026-03-05,,True,
8,True,53.95973154362416,False,False,True,False,0.4932271565800187,2779.5,2779.5,777870720.0,777.87072,2889.5,0.9619311299532792,-0.1922745970225686,0.0790254292424721,49.69035440849907,1.7877443572044998,-0.0380688700467208,-0.0380688700467208,31.94770851675645,29.586863467775803,23.14473582390636,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,2201.T,,2779.5,13.840064,1.7378957,200.83,1599.348,233536061440.0,1778481000.0,1778481000.0,1778481000.0,True,,,True,1778481000.0,2026-05-11,47.0,2026-03-05,,True,
8,True,43.56940509915015,False,True,False,False,0.4637547672331915,2090.5,2090.5,2403881882.5,2403.8818825,2319.0,0.9014661492022424,-0.2295439182437534,0.0737895659603018,78.82804769761294,3.770774824090549,-0.0708888888888888,-0.0985338507977576,25.18805358951368,37.00898285768389,31.074152000425126,,1,natr_spike,False,False,False,False,False,False,False,False,True,4666.T,,2090.5,24.496134,5.02262,85.34,416.217,356777000960.0,1772173800.0,1772173800.0,1772173800.0,True,,,True,1772173800.0,2026-02-27,-13.0,2026-03-18,,True,
8,True,48.064516129032256,False,True,False,False,0.2801007934655003,1079.0,1079.0,423974720.0,423.97472,1118.0,0.9651162790697676,-0.2817144019138075,0.1296292360054396,25.373899819623706,2.351612587546219,-0.0348837209302325,-0.0348837209302325,24.84810503799008,31.13991298000272,29.294575419296446,,1,natr_spike,False,False,False,False,False,False,False,False,True,8613.T,,1079.0,15.685419,1.4485321,68.79,744.892,71487938560.0,,1753671600.0,1754017200.0,True,,,True,1753671600.0,2025-07-28,-167.0,2026-03-18,,True,
8,True,38.51851851851852,True,False,True,False,0.3480813360933948,2278.0,2278.0,536099755.0,536.099755,2449.0,0.930175581870151,-0.1365090634869731,0.1140072474044806,52.23200220135776,2.2928885953186025,-0.0698244181298489,-0.0698244181298489,29.53920181019183,25.23158481870978,20.72946621678097,,0,,False,False,False,False,False,False,False,False,False,2288.T,,2278.0,12.61002,0.74809736,180.65,3045.058,55765708800.0,,1754373600.0,1754978400.0,True,,,True,1754373600.0,2025-08-05,-162.0,2026-03-19,,True,
8,True,40.93959731543624,True,True,False,False,0.2727635489631428,1064.0,1064.0,453445780.0,453.44578,1118.0,0.9516994633273704,-0.2817144019138075,0.1125962902896013,24.91862126107916,2.341975682432252,-0.0483005366726296,-0.0483005366726296,23.29134404358928,29.443939915117724,27.69910497304716,,2,vol_distribution;natr_spike,False,False,False,False,False,False,False,True,True,8613.T,,1064.0,15.480866,1.4283949,68.73,744.892,70494126080.0,,1753671600.0,1754017200.0,True,,,True,1753671600.0,2025-07-28,-168.0,2026-03-19,,True,
8,True,38.51851851851852,True,False,True,False,0.3480813360933948,2278.0,2278.0,536099755.0,536.099755,2449.0,0.930175581870151,-0.1365090634869731,0.1140072474044806,52.23200220135776,2.2928885953186025,-0.0698244181298489,-0.0698244181298489,29.53920181019183,25.23158481870978,20.72946621678097,,0,,False,False,False,False,False,False,False,False,False,2288.T,,2278.0,12.61002,0.74809736,180.65,3045.058,55765430272.0,,1754373600.0,1754978400.0,True,,,True,1754373600.0,2025-08-05,-163.0,2026-03-20,,True,
8,True,40.93959731543624,True,True,False,False,0.2727635489631428,1064.0,1064.0,453445780.0,453.44578,1118.0,0.9516994633273704,-0.2817144019138075,0.1125962902896013,24.91862126107916,2.341975682432252,-0.0483005366726296,-0.0483005366726296,23.29134404358928,29.443939915117724,27.69910497304716,,2,vol_distribution;natr_spike,False,False,False,False,False,False,False,True,True,8613.T,,1064.0,15.480866,1.4283949,68.73,744.892,70494126080.0,,1753671600.0,1754017200.0,True,,,True,1753671600.0,2025-07-28,-169.0,2026-03-20,,True,
8,True,47.63513513513514,True,True,False,False,0.3862618833883226,1058.0,1058.0,256345785.0,256.345785,1182.0,0.8950930626057529,-0.3027520004172361,0.0520431262137812,29.123523792690836,2.752696010651308,-0.0381818181818182,-0.104906937394247,22.65626598640044,32.79166308532714,29.603242222613986,,0,,False,False,False,False,False,False,False,False,False,6523.T,,1058.0,23.150984,0.8402907,45.7,1259.088,133847425024.0,1770877800.0,1778653800.0,1778653800.0,True,,,True,1778653800.0,2026-05-13,37.0,2026-03-23,,True,
8,True,51.99781061850027,True,False,False,False,0.4641639447946365,2021.5,2021.5,2840704190.0,2840.70419,2319.0,0.8717119448037948,-0.2295439182437534,0.0382433860442803,86.80128308733805,4.293904679066933,-0.1015555555555555,-0.1282880551962052,21.073776819452345,34.85059218356779,32.71620144906871,,2,trailing_stop;natr_spike,False,False,False,False,True,False,False,False,True,4666.T,,2021.5,23.726526,4.8568416,85.2,416.217,345001066496.0,1772173800.0,1772173800.0,1772173800.0,True,,,True,1772173800.0,2026-02-27,-17.0,2026-03-24,,True,
8,True,50.0,True,False,False,False,0.2605381220509034,1066.0,1066.0,513268045.0,513.268045,1118.0,0.9534883720930232,-0.2817144019138075,0.1121596563890807,25.276770373073354,2.371179209481553,-0.0465116279069767,-0.0465116279069767,20.69968323219918,30.11470837855542,29.58023141223432,,1,natr_spike,False,False,False,False,False,False,False,False,True,8613.T,,1066.0,15.498692,1.4310799,68.78,744.892,70626639872.0,,1753671600.0,1754017200.0,True,,,True,1753671600.0,2025-07-28,-171.0,2026-03-24,,True,
8,True,46.75496688741722,False,False,True,False,0.4191725369333636,2865.5,2865.5,850500057.5,850.5000575,2951.0,0.971026770586242,-0.2408031164861166,0.1012268819130717,48.70246375961409,1.6996148581264734,-0.028973229413758,-0.028973229413758,23.17704228574488,26.28639787326046,24.375283257675893,,0,,False,False,False,False,False,False,False,False,False,9003.T,,2865.5,13.911545,1.4283706,205.98,2006.132,275001081856.0,1777357800.0,1777357800.0,1777357800.0,True,,,True,1777357800.0,2026-04-28,25.0,2026-03-24,,True,
8,True,53.9480657127716,True,False,False,False,0.4617123928223107,2055.5,2055.5,2965498337.5,2965.4983375,2319.0,0.8863734368262182,-0.2295439182437534,0.0554651256152343,85.17262000967105,4.143644855736855,-0.0864444444444444,-0.1136265631737818,20.298784681923934,38.01187142684677,30.96024069506228,,2,trailing_stop;natr_spike,False,False,False,False,True,False,False,False,True,4666.T,,2055.5,24.09448,4.9385295,85.31,416.217,350803689472.0,1772173800.0,1772173800.0,1772173800.0,True,,,True,1772173800.0,2026-02-27,-18.0,2026-03-25,,True,
8,True,50.0,True,False,True,False,0.4960349086066955,4185.0,4185.0,696581650.0,696.58165,4205.0,0.995243757431629,-0.4006661816411857,0.0594856241598165,30.09558707798793,0.7191299182314917,-0.0035714285714285,-0.004756242568371,60.757710636334295,68.98148951476477,4.372772087910749,,1,natr_spike,False,False,False,False,False,False,False,False,True,5352.T,,4185.0,7.369255,1.3203462,567.9,3169.623,140933758976.0,,1753770600.0,1754289000.0,True,,,True,1753770600.0,2025-07-29,-171.0,2026-03-25,,True,
8,True,50.42589437819421,True,False,False,False,0.4449819540149913,3035.0,3035.0,241919445.0,241.919445,3220.0,0.9425465838509316,-0.3180550777794231,0.126054326319484,69.70814199848657,2.296808632569574,-0.0574534161490682,-0.0574534161490682,22.383686616872705,28.92492380926412,28.25324861028715,,0,,False,False,False,False,False,False,False,False,False,2292.T,,3035.0,17.155615,0.7670847,176.91,3956.538,96129417216.0,,1752127200.0,1752472800.0,True,,,True,1752127200.0,2025-07-10,-186.0,2026-03-27,,True,
8,True,50.10706638115632,True,True,False,False,0.4199230623141043,2497.0,2497.0,472969310.0,472.96931,2686.0,0.9296351451973194,-0.2036606655529131,0.1034532054023669,51.31697515168698,2.05514518028382,-0.0703648548026806,-0.0703648548026806,24.22546240694654,33.6092577599948,29.308476956812367,,0,,False,False,False,False,False,False,False,False,False,6282.T,,2497.0,12.652647,0.93654597,197.35,2666.18,72723415040.0,,1754373600.0,1754978400.0,True,,,True,1754373600.0,2025-08-05,-168.0,2026-03-27,,True,
8,True,49.57426639625727,True,True,False,False,0.2946280836545599,1259.0,1259.0,1359467687.5,1359.4676875,1363.81787109375,0.923143791179618,-0.1736981932971226,0.1246627400702389,44.04839680646139,3.49868123959185,-0.0567082034527548,-0.0768562088203819,22.74657357185045,28.210400641486245,26.07919238679834,,0,,False,False,False,False,False,False,False,False,False,9533.T,,1259.0,17.425606,1.0082777,72.25,1248.664,461130170368.0,1777530600.0,1777530600.0,1777530600.0,True,,,True,1777530600.0,2026-04-30,22.0,2026-03-31,,True,
8,True,44.54022988505747,True,False,True,False,0.4523940854970843,1547.0,1547.0,534761785.0,534.761785,1661.0,0.9313666465984348,-0.1444912703190849,0.1019423755738218,40.11697653954049,2.5932111531700377,-0.0367372353673723,-0.0686333534015652,20.71739667921863,34.22501421139609,27.18052465503952,,0,,False,False,False,False,False,False,False,False,False,3612.T,,1547.0,8.79427,1.2186333,175.91,1269.455,117901500416.0,,1751349600.0,1751868000.0,True,,,True,1751349600.0,2025-07-01,-197.0,2026-04-02,,True,
8,True,54.2539840155292,True,False,True,False,0.3296160887471837,1126.5,1126.5,6444083537.5,6444.0835375,1327.9820556640625,0.8482795344976927,-0.2171641819170059,0.0934885611029012,41.3763950916127,3.6730044466589176,-0.0443930205588883,-0.1517204655023073,21.14260301476,27.83282736408419,26.927419359528347,,0,,False,False,False,False,False,False,False,False,False,3402.T,,1126.5,29.290173,0.94891524,38.46,1187.145,1650111021056.0,1778653800.0,1778653800.0,1778653800.0,True,,,True,1778653800.0,2026-05-13,27.0,2026-04-06,,True,
8,True,43.83561643835616,True,False,True,False,0.4607267624620147,161700.0,161700.0,1534700595.0,1534.700595,172004.484375,0.9400917690463556,-0.0918841414654251,0.0146359157215982,2528.6868898331822,1.563813784683477,-0.0253164556962025,-0.0599082309536442,21.431395371970204,22.37258775201146,21.377352960386204,,0,,False,False,False,False,False,False,False,False,False,3462.T,,161700.0,23.43784,1.2456639,6899.1,129810.3,751317090304.0,1776407400.0,1776407400.0,1776407400.0,True,,,True,1776407400.0,2026-04-17,8.0,2026-04-07,,True,
8,True,51.57294983827146,True,False,True,False,0.3410825330429138,3730.0,3730.0,622933800.0,622.9338,4104.51904296875,0.9087544633005612,-0.1600955501718701,0.0877078689456698,100.75154649701336,2.7011138471049154,-0.0044142962439089,-0.0912455366994386,28.449880228743023,27.099507703686182,26.696209644191065,,0,,False,False,False,False,False,False,False,False,False,4041.T,,3730.0,13.26128,1.0184796,281.27,3662.322,199997767680.0,1778740200.0,1778740200.0,1778740200.0,True,,,True,1778740200.0,2026-05-14,26.0,2026-04-08,,True,
8,True,54.30496588550481,True,False,True,True,0.341962990343693,2425.0,2425.0,2735538575.0,2735.538575,2683.167236328125,0.9037826517733486,-0.1730310551879983,0.0669871905009742,68.39143811627639,2.820265489330985,0.0,-0.0962173482266514,23.79538702909225,29.945108251766577,28.81679961095303,,0,,False,False,False,False,False,False,False,False,False,4042.T,,2425.0,19.106524,0.9369196,126.92,2588.269,748445696000.0,1770273000.0,1778567400.0,1778567400.0,True,,,True,1778567400.0,2026-05-12,24.0,2026-04-08,,True,
8,True,44.96464122023146,True,True,False,False,0.421924854288256,5195.0,5195.0,1888238860.0,1888.23886,5946.75732421875,0.8735853368091641,-0.3886168887070005,0.0578301609400175,182.4453791042324,3.511941849937102,-0.0532751620162537,-0.1264146631908359,21.262985769119645,31.9836510580148,28.818461955574243,,0,,False,False,False,False,False,False,False,False,False,4203.T,,5195.0,23.24281,1.3885592,223.51,3741.288,455789379584.0,1778481000.0,1778481000.0,1778481000.0,True,,,True,1778481000.0,2026-05-11,23.0,2026-04-08,,True,
8,True,50.0214835841964,True,False,True,False,0.3914775336568743,2733.5,2733.5,4780638302.5,4780.6383025,3007.081787109375,0.9090208359871842,-0.1660298134595084,0.0267991470690165,63.86051205154567,2.336217744706261,-0.0038618935547294,-0.0909791640128158,21.7696433560201,28.93419799270201,26.014675228665933,,0,,False,False,False,False,False,False,False,False,False,4204.T,,2733.5,16.083195,1.3512471,169.96,2022.946,1103530557440.0,1777357800.0,1777357800.0,1777357800.0,True,,,True,1777357800.0,2026-04-28,14.0,2026-04-08,,True,
8,True,53.85618729391308,True,True,False,False,0.2986286679711351,4110.0,4110.0,792720405.0,792.720405,4571.2197265625,0.8991035753800154,-0.2031451449060646,0.0650301929527008,134.54405584340796,3.2735780010561557,0.0,-0.1008964246199846,26.99783970998008,33.13882407674987,28.950913440558303,,0,,False,False,False,False,False,False,False,False,False,5232.T,,4110.0,9.910779,0.6834458,414.7,6013.644,130260836352.0,1770705000.0,1778567400.0,1778567400.0,True,,,True,1778567400.0,2026-05-12,24.0,2026-04-08,,True,
8,True,41.43004308490332,True,False,True,False,0.468556108187994,2626.0,2626.0,1292081582.5,1292.0815825,3185.63623046875,0.8243251300584303,-0.3238377052773555,0.1391364666637573,101.6163131691077,3.869623502250864,-0.049965235185384,-0.1756748699415696,21.25711809434958,30.115777648703123,29.3258638446014,,0,,False,False,False,False,False,False,False,False,False,5991.T,,2626.0,13.572463,1.2480923,193.48,2104.011,532011745280.0,1778481000.0,1778481000.0,1778481000.0,True,,,True,1778481000.0,2026-05-11,23.0,2026-04-08,,True,
8,True,48.64572047670639,True,False,True,False,0.1641695015534198,3295.0,3295.0,449481815.0,449.481815,3740.0,0.8810160427807486,-0.2246353607580383,0.0379504565585162,111.60029824846382,3.386958975674168,-0.0612535612535612,-0.1189839572192513,26.186204181623843,27.4640153005388,23.7815225397351,,0,,False,False,False,False,False,False,False,False,False,6080.T,,3295.0,20.961893,2.4204075,157.19,1361.341,104644517888.0,,1753682400.0,1754028000.0,True,,,True,1753682400.0,2025-07-28,-182.0,2026-04-08,,True,
8,True,52.37705755716763,True,False,True,False,0.3155255796952665,4035.0,4035.0,1503052275.0,1503.052275,4601.61669921875,0.8768657330118459,-0.3340175956419137,0.0956185647231206,155.24095785817758,3.84735955038854,-0.002297918568469,-0.1231342669881541,22.35301876714945,34.752683369007656,30.549369106062464,,0,,False,False,False,False,False,False,False,False,False,6103.T,,4035.0,23.124533,1.0158479,174.49,3972.051,241963941888.0,1778567400.0,1778567400.0,1778567400.0,True,,,True,1778567400.0,2026-05-12,24.0,2026-04-08,,True,
8,True,45.92648052495595,True,True,False,False,0.3539049571972409,2546.0,2546.0,5284805680.0,5284.80568,3093.95654296875,0.8228945573867149,-0.7785004543463309,0.1478010409082431,148.47183174822413,5.831572338893328,-0.0462737248009513,-0.1771054426132851,20.485145290880222,24.69088270007964,23.12030385843512,,0,,False,False,False,False,False,False,False,False,False,6315.T,,2546.0,31.117086,2.8295333,81.82,899.795,191017779200.0,1770359400.0,1778221800.0,1778221800.0,True,,,True,1778221800.0,2026-05-08,22.0,2026-04-08,,True,
8,True,53.10662059519317,True,False,False,False,0.4224582521754502,2440.5,2440.5,5934295355.0,5934.295355,2860.73291015625,0.8531030601758284,-0.2255481131655202,0.1385801607132035,80.39791833666538,3.2943215872429987,-0.0467912280238356,-0.1468969398241716,25.820900489354703,33.42924582552979,31.476979287888017,,0,,False,False,False,False,False,False,False,False,False,7202.T,,2440.5,13.24056,1.1535342,184.32,2115.672,1677203603456.0,1778740200.0,1778740200.0,1778740200.0,True,,,True,1778740200.0,2026-05-14,26.0,2026-04-08,,True,
8,True,53.28114610756154,True,False,True,False,0.4881771362261795,3430.0,3430.0,288050525.0,288.050525,3651.50537109375,0.9393386155618876,-0.2376759846068409,0.1281476511450148,86.86106650862192,2.532392609580814,0.0,-0.0606613844381123,22.472792932817026,30.752983523882083,26.64550738384757,,0,,False,False,False,False,False,False,False,False,False,7943.T,,3430.0,34.63597,0.940821,99.03,3645.752,113889280000.0,,1753773600.0,1754292000.0,True,,,True,1753773600.0,2025-07-29,-181.0,2026-04-08,,True,
8,True,53.69127516778523,True,False,False,False,0.3155200456559205,758.0,758.0,406708970.0,406.70897,823.0,0.9210206561360876,-0.178739799293525,0.1258827224293803,17.53008748367323,2.3126764490334075,-0.025706940874036,-0.0789793438639124,23.201257455626344,25.303182240408844,24.79412792674582,,0,,False,False,False,False,False,False,False,False,False,8016.T,,758.0,11.166765,1.1989535,67.88,632.218,103092011008.0,,1751436000.0,1751868000.0,True,,,True,1751436000.0,2025-07-02,-200.0,2026-04-08,,True,
8,True,53.17109504301857,True,False,False,True,0.5316715722816452,3156.0,3156.0,12260889702.5,12260.8897025,3755.638671875,0.8403364316259874,-0.2869910356539048,0.0162378267147,111.27184553177082,3.5257238761651086,0.0,-0.1525140556267021,21.19602646891088,28.637286596749696,26.800862038315756,,0,,False,False,False,False,False,False,False,False,False,8473.T,,3156.0,7.3228455,1.1870816,430.98,2658.621,2039316873216.0,1777617000.0,1777617000.0,1777617000.0,True,,,True,1777617000.0,2026-05-01,17.0,2026-04-08,,True,
8,True,48.23529411764706,True,False,True,False,0.5441689497975172,131100.0,131100.0,1308013240.0,1308.01324,140344.328125,0.9341310885270234,-0.1231564267785479,0.0245790874110556,1974.641295024986,1.5062099885774112,-0.0045558086560364,-0.0613026305543845,31.969702933669232,22.80713889574474,22.28837272687263,,0,,False,False,False,False,False,False,False,False,False,8984.T,,131100.0,21.355303,0.58818066,6138.99,222890.7,601811648512.0,1776321000.0,1776321000.0,1776321000.0,True,,,True,1776321000.0,2026-04-16,6.0,2026-04-08,,True,
8,True,45.801526717557245,True,False,True,False,0.4230040414746787,146600.0,146600.0,1014292505.0,1014.292505,153659.140625,0.9540597416054304,-0.1693613377904097,0.0704788260208955,2618.075030930324,1.7858629133221855,-0.0291390728476821,-0.0459402583945695,22.943302760248496,24.61233278148901,22.874639700155274,,0,,False,False,False,False,False,False,False,False,False,3249.T,,146600.0,18.34665,1.5877135,7990.56,92334.04,371809255424.0,,1773901800.0,1773901800.0,True,,,True,1773901800.0,2026-03-19,-15.0,2026-04-09,,True,
8,True,49.142857142857146,True,False,True,False,0.3400741082521162,127900.0,127900.0,428111685.0,428.111685,134480.890625,0.9510644925504634,-0.1412371598392023,0.0400298755747718,1881.8737346519583,1.4713633578201395,-0.0184190330007674,-0.0489355074495365,25.11211559589328,22.85658726926334,18.841755703920697,,0,,False,False,False,False,False,False,False,False,False,3481.T,,127900.0,22.41288,0.4297403,5706.54,297621.6,189932912640.0,1776321000.0,1776321000.0,1776321000.0,True,,,True,1776321000.0,2026-04-16,5.0,2026-04-09,,True,
8,True,54.963815896789626,True,False,True,False,0.4323187836246872,5176.0,5176.0,1892768860.0,1892.76886,5946.75732421875,0.8703903182529804,-0.3886169541379132,0.052532283987241,175.27070916821583,3.386219265228281,-0.0367936543013159,-0.1296096817470196,20.11603837217393,30.91483120654716,27.855415423737963,,0,,False,False,False,False,False,False,False,False,False,4203.T,,5176.0,23.117464,1.3834808,223.9,3741.288,454122405888.0,1778481000.0,1778481000.0,1778481000.0,True,,,True,1778481000.0,2026-05-11,22.0,2026-04-09,,True,
8,True,51.26662551209383,True,False,True,False,0.5243502378584051,2960.0,2960.0,382923215.0,382.923215,3436.24169921875,0.8614062278194731,-0.2927528267276171,0.0894925634037844,110.31450784902786,3.726841481386076,-0.060406668668688,-0.1385937721805269,22.1102190769119,30.723672328187234,27.42844958771155,,0,,False,False,False,False,False,False,False,False,False,6332.T,,2960.0,7.2279744,1.2613091,409.52,2346.768,116643201024.0,,1754550000.0,1754982000.0,True,,,True,1754550000.0,2025-08-07,-175.0,2026-04-09,,True,
8,True,47.953216374269005,True,False,True,False,0.5455824365514002,129400.0,129400.0,1290236540.0,1290.23654,140344.328125,0.9220180233058493,-0.1231564895654724,0.0107075239406539,1997.8812025232007,1.5439576526454415,-0.0174639331814729,-0.0734749076562728,29.76832215743023,20.93170851501498,20.455600473409284,,0,,False,False,False,False,False,False,False,False,False,8984.T,,129400.0,21.090445,0.5805536,6135.48,222890.7,594007883776.0,1776321000.0,1776321000.0,1776321000.0,True,,,True,1776321000.0,2026-04-16,5.0,2026-04-09,,True,
8,True,50.84745762711864,True,False,True,False,0.4273406115247393,146600.0,146600.0,1027643075.0,1027.643075,153659.140625,0.9540597416054304,-0.1693613377904097,0.0692204086268288,2523.9268144353005,1.7216417560950208,-0.0291390728476821,-0.0459402583945695,21.34368743475093,23.706826770749316,23.44809328712444,,1,cross_sma25_down,False,True,False,False,False,False,False,False,False,3249.T,,146600.0,18.348623,1.5877135,7989.7,92334.04,371809255424.0,,1773901800.0,1773901800.0,True,,,True,1773901800.0,2026-03-19,-16.0,2026-04-10,,True,
8,True,50.63829787234043,True,False,True,False,0.4329413872989693,147200.0,147200.0,991751990.0,991.75199,153659.140625,0.9579644881604322,-0.169361399139832,0.07240090217422,2443.646327689922,1.6600858204415232,-0.0251655629139072,-0.0420355118395677,20.03735389787312,23.905898205332804,22.4885398107713,,0,,False,False,False,False,False,False,False,False,False,3249.T,,147200.0,18.42372,1.5942117,7989.7,92334.04,373331001344.0,,1773901800.0,1773901800.0,True,,,True,1773901800.0,2026-03-19,-17.0,2026-04-13,,True,
8,True,51.41242937853107,True,False,True,False,0.3015065440818752,127300.0,127300.0,204618550.0,204.61855,135900.0,0.9367181751287712,-0.116707149033708,0.0510771727450656,1979.2195634150603,1.5547679209859075,-0.0085669781931464,-0.0632818248712288,23.28801852678312,21.27338861074825,21.213155541132625,,0,,False,False,False,False,False,False,False,False,False,2979.T,,127300.0,23.425928,1.1751652,5434.15,108325.2,92610748416.0,,1737095400.0,1737095400.0,True,,,True,1737095400.0,2025-01-17,-322.0,2026-04-14,,True,
8,True,53.10344827586207,True,False,True,False,0.3693141570889163,101300.0,101300.0,1208523580.0,1208.52358,106100.0,0.9547596606974552,-0.0933081998114986,0.0192462235394192,1654.3453012765483,1.6331148087626344,-0.0306220095693779,-0.0452403393025447,23.140391064773976,22.486016460176785,22.07415100054304,,0,,False,False,False,False,False,False,False,False,False,8954.T,,101300.0,23.779343,0.8013643,4260.0,126409.42,559176024064.0,1776753000.0,1776753000.0,1776753000.0,True,,,True,1776753000.0,2026-04-21,5.0,2026-04-14,,True,
8,True,48.26086956521739,True,False,True,False,0.472228384583024,148900.0,148900.0,385123980.0,385.12398,162600.0,0.9157441574415744,-0.1217712177121771,0.0013084082975434,2193.0485832070763,1.472833165350622,-0.0125994694960211,-0.0842558425584255,24.029185194080554,22.876680935660783,20.85670247080137,,0,,False,False,False,False,False,False,False,False,False,8966.T,,148900.0,18.043434,1.5642338,8252.31,95190.375,186353270784.0,1768804200.0,1768890600.0,1768890600.0,True,,,True,1768890600.0,2026-01-20,-60.0,2026-04-14,,True,
8,True,53.846153846153854,True,False,True,False,0.3032003606596389,127000.0,127000.0,205845350.0,205.84535,135900.0,0.9345106696100074,-0.1167070879736495,0.0479307617422084,1930.7038803139849,1.5202392758377832,-0.0109034267912772,-0.0494011976047904,21.94668590309877,22.10005214129714,20.192909487546505,,0,,False,False,False,False,False,False,False,False,False,2979.T,,127000.0,23.364014,1.1723957,5435.71,108325.2,92392497152.0,,1737095400.0,1737095400.0,True,,,True,1737095400.0,2025-01-17,-323.0,2026-04-15,,True,
8,True,50.40650406504064,True,False,True,False,0.346698222697249,90000.0,90000.0,1344661315.0,1344.661315,97400.0,0.9240246406570842,-0.1634016896415216,0.0312843472743187,1450.726597710934,1.6119184419010375,-0.033297529538131,-0.0566037735849056,26.789616638462387,23.77678979997068,18.67984305101233,,0,,False,False,False,False,False,False,False,False,False,3283.T,,90000.0,24.619223,1.5151258,3655.68,59401.01,755019612160.0,1768977000.0,1768977000.0,1768977000.0,True,,,True,1768977000.0,2026-01-21,-60.0,2026-04-15,,True,
8,True,54.54545454545455,True,True,False,True,0.1848828112055316,11610.0,11610.0,1180759000.0,1180.759,11690.0,0.9931565440547476,-0.2400049533336303,0.0219305773775728,61.09035181412191,0.5261873541268036,0.0,-0.0068434559452523,20.31245236409529,27.758266007548816,14.305163285596397,,0,,False,False,False,False,False,False,False,False,False,6135.T,,11610.0,17.667736,1.0800753,657.13,10749.251,271579267072.0,,1753768800.0,1754287200.0,True,,,True,1753768800.0,2025-07-29,-186.0,2026-04-15,,True,
8,True,54.60992907801418,True,False,True,False,0.3714005216794217,101000.0,101000.0,1202719040.0,1202.71904,106100.0,0.9519321394910462,-0.0933081998114986,0.0156970746484532,1607.6063511853663,1.5916894566191746,-0.0334928229665071,-0.0480678605089538,21.97049279873431,24.152823916410544,21.09336047909184,,0,,False,False,False,False,False,False,False,False,False,8954.T,,101000.0,23.739012,0.7989911,4254.6,126409.42,557519994880.0,1776753000.0,1776753000.0,1776753000.0,True,,,True,1776753000.0,2026-04-21,4.0,2026-04-15,,True,
8,True,51.834862385321095,True,False,True,False,0.4873206362758085,149100.0,149100.0,385213060.0,385.21306,162600.0,0.9169741697416974,-0.1217712177121771,0.0015547919578418,2055.7408702142648,1.3787665125514854,-0.0086436170212765,-0.0610831234256926,21.27121715272276,21.36544068992751,20.227127842167278,,0,,False,False,False,False,False,False,False,False,False,8966.T,,149100.0,18.082634,1.5663348,8245.48,95190.375,186603569152.0,1768804200.0,1768890600.0,1768890600.0,True,,,True,1768890600.0,2026-01-20,-62.0,2026-04-16,,True,
8,True,49.03846153846154,True,True,False,True,0.4634902383642549,3110.0,3110.0,207222930.0,207.22293,3870.23193359375,0.8035694122114724,-0.2421580990217928,0.1345277939147988,112.07324196699516,3.603641220803703,-0.0126984126984126,-0.1964305877885276,26.74831210592415,32.442407897172046,25.4271818566719,,0,,False,False,False,False,False,False,False,False,False,1813.T,,3110.0,15.585848,1.2762849,199.54,2436.76,47116103680.0,,1754457000.0,1754889000.0,True,,,True,1754457000.0,2025-08-06,-184.0,2026-04-21,,True,
8,True,52.45398773006136,True,False,True,True,0.4976007075462564,2190.0,2190.0,336985590.0,336.98559,2465.037353515625,0.8884246710812037,-0.1809454744689724,0.0223546558534686,53.651759393686746,2.449852027108984,0.0,-0.1115753289187962,21.110017025840907,31.756725151107336,25.828953430915572,,0,,False,False,False,False,False,False,False,False,False,1870.T,,2190.0,9.046597,1.2887918,242.08,1699.266,94567964672.0,,1754456400.0,1754974800.0,True,,,True,1754456400.0,2025-08-06,-189.0,2026-04-28,,True,
8,True,54.14965986394557,True,True,False,False,0.4771873049907448,3005.0,3005.0,705282975.0,705.282975,3424.65283203125,0.8774612047953652,-0.2224029323227762,0.0940001509839985,98.51640633461328,3.278416184180142,0.0,-0.1225387952046348,22.34508468417308,37.77699205164363,28.2441204418682,,0,,False,False,False,False,False,False,False,False,False,5482.T,,3005.0,18.651854,0.8525059,161.11,3524.902,192377405440.0,,1753762800.0,1754281200.0,True,,,True,1753762800.0,2025-07-29,-195.0,2026-04-28,,True,
