score,gc_multi,rsi,macd_buy_like,vol_surge,vol_quiet,vol_down,hurst,close,close_adj,adv20,adv20_m,hh252,pct_of_52w_high,max_dd_252,dev200,atr14,natr14,pullback_20d,pullback_60d,adx14,plus_di14,minus_di14,skip_reason,sell_score,sell_reason,sell_trend_break,sell_cross_sma25_down,sell_macd_sell_like,sell_rsi_reversal,sell_trailing_stop,sell_ext_dev200,sell_di_bear,sell_vol_distribution,sell_natr_spike,ticker,price_date,bar_is_current,skip_reason_yahoo,mkt_price,pe_ttm,pbr,eps_ttm,bps,market_cap,earn_ts,earn_start_ts,earn_end_ts,market_risk_on,market_close,market_ma200,fund_ok,earn_ts_pick,next_earn_date,days_to_earnings,earn_date_raw_stale,earn_date_source,earn_date_lookup_error
5,True,74.4186046511628,False,False,True,True,0.4134235080665692,410.0,410.0,16287735.0,16.287735,410.0,1.0,-0.1600548862014084,0.1149535479293788,6.535370035053508,1.5939926914764653,0.0,0.0,59.22762459728547,35.37264839819633,9.427578459733928,"fund_low_adv20,fund_small_mcap",1,rsi_reversal,False,False,False,True,False,False,False,False,False,5658.T,2026-09-04,True,,410.0,18.460154,0.34096968,22.21,1202.453,18399717376.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,43.12977099236641,False,False,True,True,0.2412041043421919,1402.0,1402.0,69614465.0,69.614465,1572.0,0.8918575063613231,-0.1965790374343682,0.0659769911285772,36.23333655614309,2.5844034633482944,-0.0324361628709455,-0.1081424936386769,18.94081100269914,25.969304924400895,20.864932098178613,fund_low_adv20,1,macd_sell_like,False,False,True,False,False,False,False,False,False,5659.T,2026-09-04,True,,1402.0,20.040024,1.0117557,69.96,1385.71,43059372032.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,40.3921568627451,False,False,True,True,0.3318262907997009,2951.0,2951.0,2867350.0,2.86735,3240.0,0.9108024691358024,-0.1134751735173266,0.1395335691832886,46.72453209366117,1.5833457164913984,-0.026072607260726,-0.0891975308641975,29.85430573986501,17.32330566797598,45.91782654601346,"fund_low_adv20,fund_small_mcap",2,macd_sell_like;di_bear,False,False,True,False,False,False,True,False,False,5695.T,2026-09-04,True,,2951.0,21.322256,0.68535,138.4,4305.829,8586152960.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,True,40.81632653061224,False,False,True,False,0.4831167974215918,826.0,826.0,4960490.0,4.96049,846.0,0.9763593380614656,-0.1916615197986987,0.1545881863076557,14.063052949819015,1.7025487832710673,-0.0236406619385343,-0.0236406619385343,34.855131951005426,26.7789074786468,19.228010346189883,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,5697.T,2026-09-04,True,,826.0,8.162862,0.4794217,101.19,1722.909,4992699392.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,36.0,False,False,True,False,0.4548641395634117,739.0,739.0,226657425.0,226.657425,1176.5078125,0.6281301255702456,-0.3718698744297544,-0.0855015539633071,32.24183386837604,4.362900388142902,-0.1743016759776536,-0.1743016759776536,11.097524668239362,19.031587549288588,31.01078606530881,fund_small_mcap,3,trend_break;macd_sell_like;trailing_stop,True,False,True,False,True,False,False,False,False,5698.T,2026-09-04,True,,739.0,9.124583,1.1041849,80.99,669.272,21065723904.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,41.45077720207254,False,False,True,False,0.4574541100478757,1582.0,1582.0,15867135.0,15.867135,2445.0,0.6470347648261758,-0.4196319018404908,0.0163271093591015,47.08812006101815,2.9764930506332585,-0.0464135021097046,-0.0464135021097046,39.61292640992711,26.761132457804266,14.566389360441962,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,5699.T,2026-09-04,True,,1582.0,7.3584814,0.9699476,214.99,1631.016,5199888384.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,True,49.33837429111532,False,False,True,True,0.4687257663841514,1852.0,1852.0,609954630.0,609.95463,2067.0,0.895984518626028,-0.3009192065795839,0.263280781861251,68.03928388154034,3.673827423409306,-0.0570264765784114,-0.0570264765784114,31.799886365973272,26.812060085604944,16.030196882155625,,1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,5702.T,2026-09-04,True,,1852.0,20.205105,0.9346497,91.66,1981.491,73287843840.0,,,,True,,,True,,,,True,unknown_stale_rejected,
6,True,50.72886297376094,False,False,True,True,0.4629295419472771,3010.0,3010.0,710523385.0,710.523385,3290.0,0.9148936170212766,-0.2145896656534954,0.0778646554847,88.73340863187819,2.947953775145455,-0.0398724082934609,-0.0398724082934609,27.579129282294826,26.422087936539075,16.257907297521594,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,5703.T,2026-09-04,True,,3010.0,11.9472885,0.73158455,251.94,4114.357,185389367296.0,1785738600.0,1793341800.0,1793341800.0,True,,,True,1793341800.0,2026-10-30,40.0,False,,
4,False,67.3913043478261,True,False,True,False,0.3583143092623022,397.0,397.0,5363740.0,5.36374,475.0,0.8357894736842105,-0.2510204081632653,0.0035008783792322,10.888109157774135,2.7425967651824017,-0.0317073170731707,-0.0317073170731707,22.811400268039463,31.054417266686368,12.87504114481176,"fund_neg_eps,fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,5704.T,2026-09-04,True,,397.0,-1.8409459772779968,1.317405,-215.65,301.35,2209046528.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,23.49799732977303,False,False,True,True,0.5220928032997351,25635.0,25635.0,52920587225.0,52920.587225,54900.0,0.4669398907103825,-0.5354280510018214,-0.1810744123647621,2014.0391700150149,7.856599063838559,-0.2043761638733705,-0.5156810882297373,18.611517471219884,18.472995654594023,34.709444581875964,,3,trend_break;macd_sell_like;trailing_stop,True,False,True,False,True,False,False,False,False,5706.T,2026-09-04,True,,25635.0,15.974451,3.4746573,1604.75,7377.706,1466764623872.0,1794292200.0,1794292200.0,1794292200.0,True,,,True,1794292200.0,2026-11-10,47.0,False,,
3,False,44.46064139941692,False,False,True,False,0.5863085325853106,1013.0,1013.0,1401046300.0,1401.0463,2187.0,0.4631915866483768,-0.6515775034293553,-0.097385268579117,82.39207741544188,8.133472597773137,-0.1777597402597402,-0.1777597402597402,42.56023513282828,25.31819473643288,15.99998693303116,,3,trend_break;macd_sell_like;trailing_stop,True,False,True,False,True,False,False,False,False,5707.T,2026-09-04,True,,1013.0,7.5988297,1.7055622,133.31,593.939,38612877312.0,1794551400.0,1794551400.0,1794551400.0,True,,,True,1794551400.0,2026-11-13,50.0,False,,
6,True,49.45200929923614,False,False,True,False,0.4955711974351974,5231.0,5231.0,18085467020.0,18085.46702,6100.0,0.8575409836065574,-0.3534426229508196,0.1337834134646585,307.28162963631,5.874242585285987,-0.1365137008913832,-0.1365137008913832,35.19608471252188,28.492766558219056,20.500924115350735,,2,macd_sell_like;trailing_stop,False,False,True,False,True,False,False,False,False,5711.T,2026-09-04,True,,5231.0,17.391449,0.88220614,300.78,5929.453,683573706752.0,1794378600.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,48.0,False,,
4,True,51.22184039709813,False,False,True,False,0.5296342407879893,10075.0,10075.0,42149525970.0,42149.52597,12825.5693359375,0.7855401765105,-0.4702769271253263,0.1884111624952307,601.7069092213663,5.972277014604133,-0.1295896328293736,-0.1295896328293736,32.1661038367301,28.135805088160996,23.00960109568672,,2,macd_sell_like;trailing_stop;ext_dev200,False,False,True,False,True,True,False,False,False,5713.T,2026-09-04,True,,10075.0,15.518623,1.2700102,649.22,7933.007,2705013604352.0,1794292200.0,1794292200.0,1794292200.0,True,,,True,1794292200.0,2026-11-10,47.0,False,,
4,True,45.03957783641161,False,False,True,False,0.538959204610063,9254.0,9254.0,6304210535.0,6304.210535,11640.0,0.7950171821305841,-0.3207044673539518,0.0548630580195794,416.8791902777846,4.504854012078934,-0.1144497607655502,-0.1144497607655502,22.78737064346829,22.47127619542686,27.124881073121603,,3,macd_sell_like;trailing_stop;di_bear,False,False,True,False,True,False,True,False,False,5714.T,2026-09-04,True,,9254.0,9.000895,1.188612,1028.12,7785.552,547358146560.0,1794378600.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,48.0,False,,
3,False,49.45454545454545,False,False,True,True,0.5038501786456103,4240.0,4240.0,1593005350.0,1593.00535,6526.50341796875,0.6496587419729903,-0.4890066263019049,-0.000400825280347,196.5011426106296,4.634460910628056,-0.0629834254143646,-0.0629834254143646,23.86246426996144,27.21947410393064,23.589531935637304,,2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,5715.T,2026-09-04,True,,4240.0,11.074255,0.85458386,382.87,4961.479,137506832384.0,1794465000.0,1794465000.0,1794465000.0,True,,,True,1794465000.0,2026-11-12,49.0,False,,
0,False,55.88235294117647,False,False,True,False,0.3951538165922102,57.0,57.0,89077080.0,89.07708,311.0,0.1832797427652733,-0.8815165876777251,-0.4747027923693668,4.27032759197983,7.49180279294707,-0.0952380952380952,-0.2191780821917808,14.63387274299624,19.588640347764414,17.285938769670864,"fund_neg_eps,fund_low_adv20,fund_small_mcap",2,trend_break;trailing_stop,True,False,False,False,True,False,False,False,False,5721.T,2026-09-04,True,,57.0,-3.558052434456929,2.673295,-16.02,21.322,10130012160.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,55.9034907597536,False,False,True,False,0.4879349949369503,3190.0,3190.0,755065095.0,755.065095,4814.27880859375,0.6626122264264538,-0.5471803593700096,0.0671870251033883,235.8002057490064,7.391855979592677,-0.0898716119828816,-0.0898716119828816,33.79500424354375,36.198459291382335,17.678434529348745,fund_small_mcap,3,trend_break;macd_sell_like;trailing_stop,True,False,True,False,True,False,False,False,False,5724.T,2026-09-04,True,,3190.0,24.813316,2.7365108,128.56,1165.718,16061149184.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,True,32.868852459016395,False,False,True,True,0.3467153139201895,2722.0,2722.0,1920419620.0,1920.41962,3359.103271484375,0.8103353127327814,-0.3791811665569036,0.0716214204356964,156.51406970281718,5.749965823027817,-0.1331210191082802,-0.149375,11.188484907420158,23.60557749130409,26.402641568377057,,1,trailing_stop,False,False,False,False,True,False,False,False,False,5726.T,2026-09-04,True,,2722.0,39.216248,2.2450023,69.41,1212.471,100165222400.0,,,,True,,,True,,,,True,unknown_stale_rejected,
1,False,44.55696202531645,False,False,True,True,0.4851624353612274,1733.0,1733.0,41763520.0,41.76352,4007.830810546875,0.4324034825620619,-0.6559235992769283,-0.2223779398380369,63.57075631731488,3.668249066203974,-0.0869336143308746,-0.0869336143308746,23.921081081104404,20.722996678807192,22.21660530217796,"fund_low_adv20,fund_small_mcap",4,trend_break;macd_sell_like;trailing_stop;di_bear,True,False,True,False,True,False,True,False,False,5729.T,2026-09-04,True,,1733.0,4.1117992,1.1152469,421.47,1553.916,16988544000.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,35.138888888888886,False,False,True,True,0.4568074439719164,2240.0,2240.0,2622878220.0,2622.87822,3575.0,0.6265734265734266,-0.3913286713286713,-0.1009132472828389,103.29349289566017,4.611316647127686,-0.0942175495349777,-0.2631578947368421,11.81934375388367,21.717965683564127,25.06178402342999,fund_neg_eps,3,trend_break;macd_sell_like;trailing_stop,True,False,True,False,True,False,False,False,False,5741.T,2026-09-04,True,,2240.0,,1.0647329,,2103.814,405594996736.0,1785997800.0,1794378600.0,1794378600.0,True,,,False,1794378600.0,2026-11-11,48.0,False,,
3,False,57.692307692307686,False,False,True,True,0.5862892496606382,755.0,755.0,1368945.0,1.368945,800.5298461914062,0.9431253607744688,-0.1505625889713394,0.0129244766593379,7.732596230987071,1.0241849312565658,-0.0091863517060367,-0.0091863517060367,69.63209942235136,31.902396398601557,2.842376659403991,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,5742.T,2026-09-04,True,,755.0,169.66293,0.9991888,4.45,755.613,4113658368.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,61.29032258064516,False,False,True,False,0.4306252675118691,2550.0,2550.0,11779880.0,11.77988,2987.132080078125,0.8536616164402439,-0.2611642402025027,0.0432396563807606,59.46093656743938,2.331801434017231,-0.0362811791383219,-0.0362811791383219,26.48969969205757,23.954644421412432,19.893539590581305,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,5753.T,2026-09-04,True,,2550.0,7.2620606,1.248999,351.14,2041.635,5449355264.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,51.78571428571429,False,False,True,True,0.4132215246220692,5120.0,5120.0,46615300.0,46.6153,5620.0,0.9110320284697508,-0.1406086104941316,0.1250750025480203,153.84350420154198,3.0047559414363665,-0.075812274368231,-0.0889679715302491,14.08545814968388,17.724156965601246,23.90911699388884,fund_low_adv20,1,macd_sell_like,False,False,True,False,False,False,False,False,False,5757.T,2026-09-04,True,,5120.0,11.820386,0.7551717,433.15,6779.915,42313027584.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,True,41.2557781201849,False,False,True,True,0.608457064228987,3844.0,3844.0,120827284785.0,120827.284785,6014.0,0.6391752577319587,-0.5389923511805786,0.2597158299298931,290.25179970012306,7.550775226329945,-0.1199633699633699,-0.3372413793103448,11.45685859192398,21.34553268517949,27.81034512346511,,1,trailing_stop;ext_dev200,False,False,False,False,True,True,False,False,False,5801.T,2026-09-04,True,,3844.0,35.089,6.1885514,109.55,621.147,2704240279552.0,1794205800.0,1794205800.0,1794205800.0,True,,,True,1794205800.0,2026-11-09,46.0,False,,
1,False,25.920679886685548,False,False,True,True,0.4964012341068768,2133.0,2133.0,45432895987.5,45432.8959875,3491.25,0.6109559613319012,-0.4092373791621911,-0.063141672541752,112.579558732387,5.27799150175279,-0.137484836231298,-0.368,11.763639734391402,22.22562892294096,31.80191812349165,,2,trend_break;trailing_stop,True,False,False,False,True,False,False,False,False,5802.T,2026-09-04,True,,2133.0,17.761679,2.3472242,120.09,908.733,6654276403200.0,1793341800.0,1793341800.0,1793341800.0,True,,,True,1793341800.0,2026-10-30,40.0,False,,
4,True,29.90983927871423,False,False,True,True,0.3136936531318702,5053.0,5053.0,340361509190.0,340361.50919,7855.0,0.6432845321451305,-0.5264162953532782,0.1459215273772001,343.5476708255929,6.7988852330416165,-0.1686410003290556,-0.2210574996146138,11.614912845982166,21.735854493160765,26.60559472932756,,2,macd_sell_like;trailing_stop,False,False,True,False,True,False,False,False,False,5803.T,2026-09-04,True,,5053.0,53.155903,13.750557,95.06,367.476,8366254981120.0,1794292200.0,1794292200.0,1794292200.0,True,,,True,1794292200.0,2026-11-10,47.0,False,,
3,False,41.263940520446106,False,False,True,True,0.3867760071573936,13740.0,13740.0,6576442250.0,6576.44225,19030.0,0.7220178665265371,-0.4498160798738834,0.0632871701336736,752.5204370306712,5.476859075914637,-0.0809364548494983,-0.0809364548494983,17.522805995740462,21.93189048048006,21.477340834502996,,3,trend_break;macd_sell_like;trailing_stop,True,False,True,False,True,False,False,False,False,5805.T,2026-09-04,True,,13740.0,21.32183,4.025285,644.41,3413.423,407092723712.0,1786084200.0,1794465000.0,1794465000.0,True,,,True,1794465000.0,2026-11-12,49.0,False,,
2,False,20.74303405572755,True,False,True,False,0.4424827051490129,1458.0,1458.0,63000920.0,63.00092,2181.70947265625,0.6682832972370388,-0.349134237258851,-0.091044542837176,38.83924621347292,2.6638714824055496,-0.1147540983606557,-0.1862947983084869,19.579308878879168,20.976274826156352,34.667125860258466,"fund_low_adv20,fund_small_mcap",2,trend_break;trailing_stop,True,False,False,False,True,False,False,False,False,5816.T,2026-09-04,True,,1458.0,11.311972,0.5988179,128.89,2434.797,17768122368.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,53.293413173652695,True,True,False,True,0.517307640126732,1062.0,1062.0,54863475.0,54.863475,2151.0,0.4937238493723849,-0.6290097629009763,-0.0290557750697038,50.61330011471008,4.765847468428444,-0.0037523452157598,-0.1578112609040444,20.5917692670363,26.935582110670627,16.90164962243175,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,5817.T,2026-09-04,True,,1062.0,14.045761,1.1185694,75.61,949.427,5974599680.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,49.397590361445786,False,False,False,True,0.3078834950523301,1772.0,1772.0,7153985.0,7.153985,2097.646728515625,0.8447561621846281,-0.2012166372729112,-0.0210828330628307,21.16337431828237,1.1943213497902014,-0.009502515371716,-0.009502515371716,19.171182449865693,20.231142962442465,29.3678949245088,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,5819.T,2026-09-04,True,,1772.0,10.203846,0.61993223,173.66,2858.377,12156871680.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,True,44.680851063829785,False,False,True,True,0.4481310920546169,815.0,815.0,25519770.0,25.51977,1106.134521484375,0.7368000764557211,-0.4177923322239455,0.091293095753568,21.07993969661523,2.586495668296348,-0.0180722891566265,-0.0180722891566265,23.629963491886866,23.258193494083145,14.963316964238496,"fund_low_adv20,fund_small_mcap",1,macd_sell_like,False,False,True,False,False,False,False,False,False,5820.T,2026-09-04,True,,815.0,11.467567,0.44825044,71.07,1818.18,3362326528.0,,,,True,,,False,,,,True,unknown_stale_rejected,
1,False,22.59615384615384,False,False,True,True,0.4973687201602913,3055.0,3055.0,181451875.0,181.451875,4566.39306640625,0.6690181847188823,-0.3480631306356423,-0.1290524282234839,125.54424614258365,4.109467958840709,-0.1572413793103448,-0.2246192893401015,15.611471246543635,19.365222117998,32.67542967950657,fund_low_adv20,2,trend_break;trailing_stop,True,False,False,False,True,False,False,False,False,5821.T,2026-09-04,True,,3055.0,28.169664,1.0705572,108.45,2853.654,47491727360.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,True,44.728434504792325,False,False,True,False,0.3552673627813059,3939.0,3939.0,3877094210.0,3877.09421,4039.0,0.975241396385244,-0.2279229937543726,0.2778613978555988,119.34333016061017,3.029787513597617,-0.0247586036147561,-0.0247586036147561,28.867561186918778,27.24274757105706,17.26100825055274,,1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,5830.T,2026-09-04,True,,3939.0,15.649583,1.2251853,251.7,3215.024,1126493716480.0,1793946600.0,1793946600.0,1793946600.0,True,,,True,1793946600.0,2026-11-06,45.0,False,,
4,True,59.41807044410414,False,False,False,True,0.2696268738145719,3671.0,3671.0,6859899130.0,6859.89913,3688.0,0.9953904555314532,-0.2016538992083908,0.2972606206168131,94.58405246174048,2.576520088851552,-0.0046095444685466,-0.0046095444685466,25.2253293210072,29.479575327453823,15.570801775207013,,0,ext_dev200,False,False,False,False,False,True,False,False,False,5831.T,2026-09-04,True,,3671.0,21.834293,1.5238916,168.13,2408.964,1948773646336.0,1785997800.0,1793860200.0,1793860200.0,True,,,True,1793860200.0,2026-11-05,44.0,False,,
4,True,50.3623188405797,False,False,False,True,0.3877219375326809,3534.0,3534.0,1006179160.0,1006.17916,3574.0,0.9888080581980974,-0.2085383688705874,0.2077400996781162,88.0832963597604,2.492453207689881,-0.0111919418019026,-0.0111919418019026,16.008027138709572,26.591770771232905,19.336145768524077,,0,ext_dev200,False,False,False,False,False,True,False,False,False,5832.T,2026-09-04,True,,3534.0,15.872446,0.9332679,222.65,3786.694,628225867776.0,1793255400.0,1793255400.0,1793255400.0,True,,,True,1793255400.0,2026-10-29,39.0,False,,
8,True,46.42857142857143,False,False,True,True,0.5373928043988379,2776.0,2776.0,150433015.0,150.433015,3396.976806640625,0.8171972191783293,-0.3570753866406804,0.0266235617523529,60.95976419369508,2.195956923404001,-0.01315321720583,-0.0476843910806175,20.085893786681314,24.08780840528904,14.508649977947863,fund_low_adv20,0,,False,False,False,False,False,False,False,False,False,5834.T,2026-09-04,True,,2776.0,7.2939386,1.4459711,380.59,1919.817,44213264384.0,,,,True,,,False,,,,True,unknown_stale_rejected,
3,False,62.83704572098476,True,False,False,True,0.3020608728101092,6658.0,6658.0,7841287030.0,7841.28703,9087.0,0.7326950588753164,-0.5050071530758227,0.0471854727787612,219.7383563558997,3.300365820905673,0.0,0.0,33.502000829874405,34.61778063826982,13.785112621548626,,1,trend_break,True,False,False,False,False,False,False,False,False,5838.T,2026-09-04,True,,6658.0,15.456044,2.9518168,430.77,2255.56,1161891151872.0,1785997800.0,1794378600.0,1794378600.0,True,,,True,1794378600.0,2026-11-11,48.0,False,,
0,False,,False,False,False,False,,505.0,505.0,,,,,,,,,,,,,,"insufficient_daily,stale_ticker_bar,fund_low_adv20,fund_small_mcap",0,insufficient_daily,False,False,False,False,False,False,False,False,False,5840.T,2026-08-25,False,,505.0,15.600865,4.448007,32.37,113.534,671649984.0,,,,True,,,False,,,,False,,
2,False,47.957992998833134,False,False,True,False,0.3431508816418073,3045.0,3045.0,448777785.0,448.777785,3983.63720703125,0.7643768349752019,-0.31616743017024,-0.0582591453762904,115.04056625069816,3.778015312009792,-0.0379146919431279,-0.0379146919431279,19.100090196162235,25.780773570474707,16.187213805473867,,1,trend_break,True,False,False,False,False,False,False,False,False,5842.T,2026-09-04,True,,3045.0,7.8493543,1.4711623,387.93,2069.792,103809851392.0,,,,True,,,True,,,,True,unknown_stale_rejected,
2,False,36.17021276595744,False,False,True,True,0.3111505653225726,2373.0,2373.0,29212820.0,29.21282,3353.467041015625,0.7076258603338822,-0.3997257240404108,-0.0258000816964953,54.019169600740426,2.276408327043423,-0.0466050622740056,-0.0504201680672269,11.109209387540734,16.60442293692502,21.4609616700904,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,5843.T,2026-09-04,True,,2373.0,10.235507,2.3579586,231.84,1006.379,6809790976.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,True,42.07317073170732,False,False,True,True,0.2058336689259825,4961.0,4961.0,4261315175.0,4261.315175,5091.0,0.974464741701041,-0.1285463113831175,0.20807332964094,118.7943332285765,2.394564265845122,-0.0255352582989589,-0.0255352582989589,18.53005647467053,21.64902999001164,14.446863043049149,,1,macd_sell_like;ext_dev200,False,False,True,False,False,True,False,False,False,5844.T,2026-09-04,True,,4961.0,14.577456,1.0120476,340.32,4901.943,1397745647616.0,1794551400.0,1794551400.0,1794551400.0,True,,,True,1794551400.0,2026-11-13,50.0,False,,
6,True,50.34965034965036,False,False,True,True,0.3870886889749817,1218.0,1218.0,53608700.0,53.6087,1262.0,0.96513470681458,-0.0860617378295403,0.2085747076653843,20.341434445636963,1.6700685094940035,-0.0348652931854199,-0.0348652931854199,41.05828289229015,34.22847941785153,19.14610510224535,fund_low_adv20,0,ext_dev200,False,False,False,False,False,True,False,False,False,5845.T,2026-09-04,True,,1218.0,18.38213,4.0965962,66.26,297.32,31945232384.0,,,,True,,,False,,,,True,unknown_stale_rejected,
6,True,40.087145969498906,False,False,False,False,0.3447796874124829,2751.0,2751.0,342894075.0,342.894075,2977.3173828125,0.923986141309963,-0.207578261812211,0.0441112130309284,62.18337798872066,2.2603917843955164,-0.0427974947807933,-0.0427974947807933,26.38870142499016,26.725304647900987,20.674888090261355,,1,macd_sell_like,False,False,True,False,False,False,False,False,False,5851.T,2026-09-04,True,,2751.0,8.278166,0.46611944,332.32,5901.921,87507861504.0,1793860200.0,1793860200.0,1793860200.0,True,,,True,1793860200.0,2026-11-05,44.0,False,,
1,False,55.55555555555556,False,False,True,True,0.3856131852781899,690.0,690.0,80465555.0,80.465555,928.3475952148438,0.7432560859279396,-0.3062943198005897,-0.0984808077916462,14.742188965513682,2.136549125436765,-0.0198863636363636,-0.0612244897959183,19.558296798666035,20.79211013229512,21.680336681605944,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,5852.T,2026-09-04,True,,690.0,4.7370586,0.30727684,145.66,2245.532,17208811520.0,,,,True,,,False,,,,True,unknown_stale_rejected,
4,False,55.73248407643312,False,False,True,False,0.5526592402001129,3810.0,3810.0,3317786825.0,3317.786825,4624.24365234375,0.8239185229932555,-0.381520478802963,0.1089587179462379,166.88520626990982,4.380189140942515,-0.0852340936374549,-0.0852340936374549,35.478843480795874,34.42469047877039,19.352730084201134,,3,trend_break;macd_sell_like;trailing_stop,True,False,True,False,True,False,False,False,False,5857.T,2026-09-04,True,,3810.0,13.315625,1.4558449,286.13,2617.037,327448625152.0,1785825000.0,1793169000.0,1793169000.0,True,,,True,1793169000.0,2026-10-28,38.0,False,,
1,False,57.06214689265537,False,False,True,False,0.3752399644448428,1180.0,1180.0,10803195.0,10.803195,2433.8291015625,0.4848327268510549,-0.5718680496789836,-0.1819178032484913,39.26989483480554,3.3279571893903,-0.1200596569724086,-0.1684284707540521,23.67302332214243,28.430152718969985,27.938380030146572,"fund_low_adv20,fund_small_mcap",2,trend_break;trailing_stop,True,False,False,False,True,False,False,False,False,5858.T,2026-09-04,True,,1180.0,9.605991,0.7048387,122.84,1674.142,2508061696.0,,,,True,,,False,,,,True,unknown_stale_rejected,
0,False,,False,False,False,False,,300.0,300.0,,,,,,,,,,,,,,"insufficient_daily,stale_ticker_bar,fund_neg_eps,fund_low_adv20,fund_small_mcap",0,insufficient_daily,False,False,False,False,False,False,False,False,False,5866.T,2024-06-25,False,,300.0,-3.135779241141424,3.1612556,-95.67,94.899,177030000.0,,,,True,,,False,,,,False,,
4,False,84.48275862068965,True,False,True,True,0.255152388078782,1338.0,1338.0,2838325.0,2.838325,1368.1568603515625,0.9779580388583416,-0.1908822503615963,0.0983722234250692,25.31803276727904,1.8922296537577756,0.0,0.0,31.308100900356223,44.82030477517306,9.313330703552593,"fund_low_adv20,fund_small_mcap",2,trend_break;rsi_reversal,True,False,False,True,False,False,False,False,False,5867.T,2026-09-04,True,,1338.0,11.42906,2.1996992,117.07,608.265,4234423552.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,False,70.13888888888889,True,False,False,True,0.4099269839607327,1048.0,1048.0,5878800.0,5.8788,1198.4171142578125,0.8744868439642013,-0.2469337453079638,0.0412700045251959,15.271522482403652,1.4572063437408065,0.0,0.0,23.36201281457367,38.23348061734569,15.25114472274695,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,5868.T,2026-09-04,True,,1048.0,27.70288,1.3672769,37.83,766.487,3907677696.0,,,,True,,,False,,,,True,unknown_stale_rejected,
5,False,52.0408163265306,False,False,True,True,0.4034071166880271,1258.0,1258.0,9022075.0,9.022075,1316.313720703125,0.9556992229238664,-0.114192930103952,0.0223499166696707,16.73375880983582,1.3301875047564244,-0.0063191153238546,-0.0063191153238546,24.97680872515283,15.950516571477044,13.166080596788996,"fund_low_adv20,fund_small_mcap",1,trend_break,True,False,False,False,False,False,False,False,False,5869.T,2026-09-04,True,,1258.0,12.970409,1.7377491,96.99,723.925,12698436608.0,,,,True,,,False,,,,True,unknown_stale_rejected,
2,False,44.55445544554456,False,False,True,False,0.5055422481064507,881.0,881.0,21355690.0,21.35569,1140.2911376953125,0.7726097054306884,-0.3817368418517192,-0.0636526632287368,22.34854226732421,2.536724434429536,-0.0667372881355932,-0.0667372881355932,37.006902764223405,33.50223222525781,17.871471756027347,"fund_low_adv20,fund_small_mcap",2,trend_break;macd_sell_like,True,False,True,False,False,False,False,False,False,5870.T,2026-09-04,True,,881.0,9.496605,1.8750465,92.77,469.855,4697580032.0,,,,True,,,False,,,,True,unknown_stale_rejected,
